Data_ID	Sequence_Name	RNA_Size	ORF_Size	Ficket_Score	Hexamer_Score	Coding_Probability	Coding_Label
7565	TCONS_00309530 	1913	297	0.605	-0.317580096292	0.005497745877607	no
7566	TCONS_00315403 	3880	219	0.6973	-0.0622207392041	0.014999133706584	no
7567	TCONS_00315406 	4348	351	0.4819	-0.106449748952	0.022871653152293	no
7568	TCONS_00309532 	4591	219	1.0018	-0.110548318954	0.026852495113662	no
7569	TCONS_00319108 	682	105	0.8897	-0.269391565919	0.002506576206306	no
7570	TCONS_00319109 	7905	219	0.5034	-0.108402825908	0.004757891007367	no
7571	TCONS_00319110 	7650	300	0.4497	-0.267816180584	0.003425102708865	no
7572	TCONS_00319111 	5547	333	0.5324	-0.246563585662	0.008255732693123	no
7573	TCONS_00319112 	7609	432	0.3872	-0.259876993398	0.012278943327057	no
7574	TCONS_00319113 	10046	279	0.9717	-0.0892968353625	0.038163820657432	no
7575	TCONS_00319114 	3688	153	0.5147	-0.177714886846	0.001979700324637	no
7576	TCONS_00319115 	7959	324	0.7682	-0.257078914352	0.012606322017072	no
7577	TCONS_00319116 	1408	192	0.6116	-0.299227229873	0.002106628002286	no
7578	TCONS_00319117 	4434	213	0.559	-0.448447710508	0.000697204797864	no
7579	TCONS_00319118 	3157	399	0.5892	-0.289946708403	0.017329890573578	no
7580	TCONS_00319119 	696	180	0.5484	-0.245152051474	0.002263426863523	no
7581	TCONS_00319120 	3265	237	0.7325	-0.184082542137	0.009502171238559	no
7582	TCONS_00319121 	1593	261	0.5811	-0.274077325721	0.004699620155757	no
7583	TCONS_00319122 	1673	195	0.4794	-0.17942201041	0.003114487011198	no
7584	TCONS_00319123 	9955	282	0.7993	-0.321961725453	0.005133472753794	no
7585	TCONS_00319124 	4942	216	0.5634	-0.197005991005	0.003713025575727	no
7586	TCONS_00319125 	1433	291	0.6785	-0.235227035427	0.011441914092549	no
7587	TCONS_00319126 	1452	120	0.7428	-0.417189402152	0.000669515772842	no
7588	TCONS_00319127 	2443	198	0.6067	-0.537198941409	0.000432661148134	no
7589	TCONS_00319128 	4707	270	0.709	-0.264837667735	0.006796855119081	no
7590	TCONS_00319129 	1487	189	0.5701	-0.120787616945	0.005765722787226	no
7591	TCONS_00319130 	984	147	0.7631	-0.221871780728	0.00355939808534	no
7592	TCONS_00319131 	2689	156	0.5044	-0.129739109543	0.002885004173416	no
7593	TCONS_00319132 	6104	306	0.6338	-0.188267343651	0.011999699569209	no
7594	TCONS_00319133 	1195	237	0.3976	-0.357518822177	0.001207079327757	no
7595	TCONS_00319134 	1330	222	0.5924	-0.116961272854	0.00911754751148	no
7596	TCONS_00319135 	692	126	0.4589	-0.427738274443	0.000286089869684	no
7597	TCONS_00319136 	1429	177	0.7188	-0.284447175267	0.00276042475689	no
7598	TCONS_00319137 	1634	159	0.4227	-0.0685835839468	0.003677756187053	no
7599	TCONS_00319138 	1074	168	0.8254	-0.107229307876	0.011426218882796	no
7600	TCONS_00319139 	5225	198	0.427	-0.104871048753	0.003596367724079	no
7601	TCONS_00319140 	995	252	0.7615	-0.155106023513	0.016885864561243	no
7602	TCONS_00319141 	967	123	0.6192	-0.180758592568	0.002297289109658	no
7603	TCONS_00319142 	937	195	0.6116	-0.381641035534	0.001300562154327	no
7604	TCONS_00319143 	1777	231	0.5901	-0.0711152388629	0.013089597049712	no
7605	TCONS_00319144 	2624	231	0.7735	-0.237608740831	0.007411959764821	no
7606	TCONS_00319145 	1069	147	0.68	-0.176694948635	0.003674790269164	no
7607	TCONS_00319146 	2500	192	0.5777	-0.16013760711	0.004429440989082	no
7608	TCONS_00319147 	761	183	0.8176	-0.00973882462189	0.025086869959585	no
7609	TCONS_00315472 	1175	129	0.5753	-0.0214184358817	0.006015504365423	no
7610	TCONS_00319148 	2531	189	0.8323	-0.467096327173	0.001259100127958	no
7611	TCONS_00319149 	1490	189	0.8323	-0.467096327173	0.001341144197261	no
7612	TCONS_00319150 	812	93	0.5909	-0.325512855901	0.000590875218779	no
7613	TCONS_00319151 	1140	204	0.6801	-0.0445189145979	0.016022283247665	no
7614	TCONS_00319152 	962	216	0.7486	-0.00776995177001	0.028770344853817	no
7615	TCONS_00319153 	2613	246	0.5872	-0.158798951846	0.008167546045951	no
7616	TCONS_00319154 	928	96	1.0905	-0.267483781143	0.00425638442712	no
7617	TCONS_00309664 	1667	177	0.421	-0.208121937933	0.001768599110889	no
7618	TCONS_00319155 	1125	108	0.9212	-0.477631402157	0.000704926145159	no
7619	TCONS_00319156 	588	204	0.6935	-0.443074580565	0.001262438019372	no
7620	TCONS_00319157 	859	141	0.8462	-0.12570070065	0.008196501561158	no
7621	TCONS_00319158 	1206	150	0.7303	-0.164611760263	0.004769930416728	no
7622	TCONS_00319159 	720	153	0.8498	0.199961854641	0.076128086397686	no
7623	TCONS_00319160 	626	177	0.4841	-0.337578784035	0.000977959041228	no
7624	TCONS_00319161 	1875	228	0.7945	-0.0818446895957	0.022101236382994	no
7625	TCONS_00319162 	1080	132	0.9677	-0.299998771208	0.003416935382083	no
7626	TCONS_00319163 	2895	327	1.0776	-0.105970921148	0.11393583200747	no
7627	TCONS_00319164 	1087	108	0.7475	-0.322139032214	0.001142342001273	no
7628	TCONS_00319165 	890	342	0.5425	0.0570507743346	0.085320877410502	no
7629	TCONS_00319166 	1159	165	0.7921	0.112737597003	0.041081206130702	no
7630	TCONS_00309837 	1121	231	0.4878	-0.00487608801579	0.015261974849001	no
7631	TCONS_00309858 	4377	264	1.1481	-0.0331338215792	0.1071810479465	no
7632	TCONS_00309859 	3203	264	1.1481	-0.0331338215792	0.11419586061793	no
7633	TCONS_00319167 	1771	324	0.8842	-0.0114773424833	0.11929682652162	no
7634	TCONS_00319168 	1118	111	1.0127	0.0531419113768	0.031311423189707	no
7635	TCONS_00319169 	1783	213	0.4916	-0.0593771506362	0.008579881203445	no
7636	TCONS_00319170 	1537	246	0.4741	-0.101678608532	0.008904331746889	no
7637	TCONS_00319171 	571	141	0.6951	-0.300858370025	0.001643062356824	no
7638	TCONS_00319172 	1395	204	0.888	-0.0881148708693	0.022582596322757	no
7639	TCONS_00319173 	972	228	0.4352	-0.257812814428	0.002410115474857	no
7640	TCONS_00319174 	1189	183	0.7257	-0.138469294638	0.007965224856492	no
7641	TCONS_00319175 	3684	438	0.9378	-0.010624479899	0.32988871730104	no
7642	TCONS_00319176 	747	177	0.6471	-0.414801959914	0.000973017365217	no
7643	TCONS_00315766 	1597	180	0.7195	0.0415997356668	0.023835272619419	no
7644	TCONS_00319177 	2704	219	1.035	0.0997751942462	0.12103789809253	no
7645	TCONS_00309870 	6226	360	0.4534	-0.121007918797	0.018759650164589	no
7646	TCONS_00309871 	6224	360	0.4534	-0.121007918797	0.01876188567559	no
7647	TCONS_00309872 	8686	360	0.4534	-0.121007918797	0.01619895837299	no
7648	TCONS_00319178 	1727	207	1.0289	-0.223493296943	0.014678476205324	no
7649	TCONS_00319179 	2000	195	0.8626	-0.163403203082	0.011221185798261	no
7650	TCONS_00315799 	1581	357	0.8256	0.0310151993384	0.17735852041572	no
7651	TCONS_00319180 	736	102	1.0191	-0.0683945130563	0.013540990086255	no
7652	TCONS_00319181 	5534	543	0.5144	0.0199572565391	0.30700078048414	no
7653	TCONS_00319182 	1160	204	0.934	0.195145249576	0.14947492316784	no
7654	TCONS_00319183 	883	96	0.8227	-0.00366927210027	0.010436750079829	no
7655	TCONS_00319184 	1257	141	0.926	-0.384742320983	0.001870710078263	no
7656	TCONS_00319185 	2122	195	0.4235	-0.340594059281	0.000879216867976	no
7657	TCONS_00319186 	2507	228	0.762	-0.000557731878418	0.032497111419937	no
7658	TCONS_00319187 	1194	306	0.7853	-0.223997824304	0.02038068709114	no
7659	TCONS_00319188 	2234	273	0.8241	0.103615524793	0.1184123616789	no
7660	TCONS_00319189 	738	138	0.839	-0.259572810315	0.003244929464564	no
7661	TCONS_00319190 	1341	357	0.5411	-0.255669688984	0.013301570257521	no
7662	TCONS_00319191 	840	219	0.7193	-0.421017123312	0.001833163231518	no
7663	TCONS_00319192 	791	213	0.7099	0.0499374975459	0.036199009799039	no
7664	TCONS_00319193 	967	129	0.8952	-0.251678274283	0.003648004751929	no
7665	TCONS_00319194 	2012	213	0.5094	0.0196000137936	0.014975463568668	no
7666	TCONS_00319195 	1789	285	0.5699	-0.0358958930165	0.027369035977928	no
7667	TCONS_00319196 	935	153	0.6223	-0.263010316552	0.001868489585304	no
7668	TCONS_00319197 	1186	126	0.5064	-0.207286714028	0.001380193254531	no
7669	TCONS_00319198 	979	135	0.7792	-0.351092012929	0.001404568980691	no
7670	TCONS_00319199 	961	132	0.7433	-0.510412959618	0.000425140428653	no
7671	TCONS_00319200 	784	192	0.5063	-0.116735929576	0.005227257063208	no
7672	TCONS_00319201 	981	219	0.8744	0.0355611410322	0.056969235729015	no
7673	TCONS_00319202 	3044	288	0.7347	-0.149997403556	0.020838083116456	no
7674	TCONS_00319203 	1360	213	0.6216	-0.0941599780416	0.010506153271814	no
7675	TCONS_00319204 	884	168	0.8561	-0.0935619373694	0.013896557615039	no
7676	TCONS_00319205 	1278	150	0.6674	-0.334097022418	0.001277387056262	no
7677	TCONS_00319206 	1244	102	1.1303	0.062023448372	0.042746436872931	no
7678	TCONS_00319207 	656	141	0.651	-0.223685457364	0.002367052162588	no
7679	TCONS_00319208 	1806	264	0.6348	-0.214917389606	0.008353073035052	no
7680	TCONS_00319209 	1432	138	0.6205	-0.016229169768	0.007772174280305	no
7681	TCONS_00319210 	679	147	0.5894	-0.094442822102	0.004866543842956	no
7682	TCONS_00319211 	677	123	0.8913	-0.213753132462	0.004411862143706	no
7683	TCONS_00319212 	600	219	0.4483	-0.524701892794	0.000400920136893	no
7684	TCONS_00319213 	1651	216	0.4868	-0.197399585975	0.003555719506438	no
7685	TCONS_00319214 	742	78	0.7568	-0.0916405653804	0.00396664503312	no
7686	TCONS_00319215 	793	171	0.5978	-0.166757322264	0.003993862495059	no
7687	TCONS_00319216 	705	57	1.1036	0.0951977532753	0.031448827187318	no
7688	TCONS_00319217 	768	210	0.48	-0.212749019706	0.003111293537049	no
7689	TCONS_00319218 	1771	183	1.1366	0.0227732436752	0.075551168497125	no
7690	TCONS_00319219 	740	165	0.8228	-0.0659096676352	0.014659971797444	no
7691	TCONS_00319220 	1097	165	0.736	-0.07107057456	0.010599015345487	no
7692	TCONS_00319221 	931	96	0.5262	-0.0144956601562	0.003841994035483	no
7693	TCONS_00319222 	1404	222	0.7279	-0.264475504582	0.005266500048148	no
7694	TCONS_00319223 	1700	498	0.6126	-0.310470031701	0.050163645435715	no
7695	TCONS_00310685 	2171	270	0.5829	-0.0611483843373	0.020196452196903	no
7696	TCONS_00319224 	590	153	0.7484	-0.0632500311635	0.010511693846799	no
7697	TCONS_00310698 	6098	315	0.5982	-0.25295303334	0.007751637671417	no
7698	TCONS_00310699 	4067	315	0.5982	-0.25295303334	0.008760093965044	no
7699	TCONS_00319225 	1107	69	0.612	-0.588506020099	8.43E-05	no
7700	TCONS_00319226 	1175	261	0.5583	-0.174183420871	0.008643430795244	no
7701	TCONS_00319227 	848	90	0.6783	-0.316793559326	0.000795486983689	no
7702	TCONS_00319228 	651	114	0.511	-0.399775583385	0.000356845295014	no
7703	TCONS_00319229 	3178	237	0.8476	-0.141593341551	0.017999755128358	no
7704	TCONS_00319230 	1658	135	0.4989	-0.252670826271	0.00107033203336	no
7705	TCONS_00319231 	623	120	1.0389	0.125489063377	0.06039167613456	no
7706	TCONS_00319232 	1647	276	0.5678	-0.0957111428598	0.01694319213378	no
7707	TCONS_00319233 	727	129	0.3618	-0.408767637105	0.000246367606498	no
7708	TCONS_00319234 	893	72	0.8434	-0.203637672832	0.002312154196393	no
7709	TCONS_00319235 	2539	342	0.4217	-0.202471238614	0.010299494811884	no
7710	TCONS_00319236 	682	126	0.5747	-0.270149086618	0.001164848500949	no
7711	TCONS_00319237 	1212	261	1.0348	-0.0185110267104	0.098007501314194	no
7712	TCONS_00319238 	940	84	0.8429	-0.268031191861	0.001714187890039	no
7713	TCONS_00319239 	1099	153	0.7232	-0.386199479986	0.001127032393645	no
7714	TCONS_00319240 	1841	177	0.7884	0.11654133394	0.045285014602346	no
7715	TCONS_00319241 	888	288	1.0258	-0.108942090352	0.073555235311711	no
7716	TCONS_00319242 	860	153	0.6777	-0.148746162689	0.00473647942143	no
7717	TCONS_00319243 	3252	213	0.6957	0.00716161481368	0.022791270836885	no
7718	TCONS_00319244 	2917	174	0.6517	-0.315765504985	0.001609865697643	no
7719	TCONS_00319245 	1328	87	0.394	-0.477985685585	0.000105693665612	no
7720	TCONS_00319246 	1696	384	0.4355	-0.165888399112	0.022419804179316	no
7721	TCONS_00319247 	799	162	0.6985	-0.166280693587	0.004981042241319	no
7722	TCONS_00316764 	3494	168	0.8615	-0.155867016081	0.008042063347942	no
7723	TCONS_00319248 	1009	144	0.7488	-0.361911360478	0.001307819796567	no
7724	TCONS_00319249 	1330	189	0.6748	-0.245402834963	0.003560410312598	no
7725	TCONS_00319250 	2172	159	0.6011	0.0105046951265	0.010438779576307	no
7726	TCONS_00319251 	993	57	0.563	-0.325677058502	0.000362446894095	no
7727	TCONS_00319252 	2378	243	0.7714	-0.209655923351	0.010205355331405	no
7728	TCONS_00319253 	2495	258	0.8982	0.0830183324427	0.11019533347011	no
7729	TCONS_00319254 	1576	150	0.652	-0.110240988169	0.005219384731308	no
7730	TCONS_00319255 	551	81	0.7316	-0.088462809535	0.003911076009808	no
7731	TCONS_00319256 	1350	138	0.839	-0.242282560795	0.003503744168231	no
7732	TCONS_00310967 	7583	399	0.7119	-0.161202495101	0.044317912237738	no
7733	TCONS_00310968 	7581	399	0.7119	-0.161202495101	0.044323055848174	no
7734	TCONS_00319257 	933	207	0.5881	-0.130592329777	0.007174841765026	no
7735	TCONS_00319258 	2335	282	0.5966	-0.0587623585243	0.024050281609219	no
7736	TCONS_00319259 	6196	309	0.4769	-0.100836246712	0.013391338038456	no
7737	TCONS_00319260 	812	108	0.8176	-0.273182114583	0.001998520140432	no
7738	TCONS_00319261 	1617	183	0.5156	-0.0968009108265	0.005295062941536	no
7739	TCONS_00319262 	1480	129	0.6509	-0.168693515029	0.002841025543901	no
7740	TCONS_00319263 	1257	165	0.6673	-0.0956811336983	0.007214687173724	no
7741	TCONS_00319264 	5399	267	1.194	0.218481316065	0.41484008064031	yes
7742	TCONS_00319265 	16561	309	0.733	-0.231101245918	0.006797180066968	no
7743	TCONS_00311004 	9339	306	0.6505	-0.261573260254	0.006440077530652	no
7744	TCONS_00311005 	20407	306	0.6505	-0.261573260254	0.003299147527285	no
7745	TCONS_00311008 	3046	222	1.0834	-0.131749211269	0.033976264238284	no
7746	TCONS_00311009 	979	186	0.5438	-0.119321365695	0.005353776678236	no
7747	TCONS_00311010 	4450	171	0.8099	-0.118095721672	0.008549056248778	no
7748	TCONS_00311011 	1501	294	0.669	-0.208163136795	0.013629191135111	no
7749	TCONS_00311012 	1214	294	0.669	-0.208163136795	0.013865455924426	no
7750	TCONS_00311013 	1205	147	0.764	0.0290989379184	0.018196393531884	no
7751	TCONS_00319266 	715	135	0.8224	-0.4161023321	0.001064606875763	no
7752	TCONS_00319267 	613	303	0.7608	-0.184785939492	0.024415531772301	no
7753	TCONS_00319268 	2212	165	0.9249	0.0981073102889	0.052473990666118	no
7754	TCONS_00319269 	1302	492	0.6223	0.160416856153	0.53936338717806	yes
7755	TCONS_00319270 	792	195	0.717	-0.437939473757	0.001259979717035	no
7756	TCONS_00319271 	678	138	0.8163	-0.0653336221414	0.010850477411191	no
7757	TCONS_00317279 	1006	171	0.6345	-0.0656118812904	0.008587607071582	no
7758	TCONS_00319272 	859	210	0.7485	-0.204970199248	0.007538592907864	no
7759	TCONS_00311306 	951	126	0.746	-0.355368037972	0.001118364030188	no
7760	TCONS_00319273 	792	129	0.4388	-0.0454218919438	0.003430939731669	no
7761	TCONS_00311411 	2778	603	0.6774	0.157900649062	0.80608438132406	yes
7762	TCONS_00311410 	1969	603	0.6774	0.157900649062	0.81364741387383	yes
7763	TCONS_00319274 	936	168	1.0775	-0.135221127335	0.020944711199291	no
7764	TCONS_00319275 	867	126	0.5298	-0.411156653941	0.000394577437884	no
7765	TCONS_00319276 	1197	333	0.911	0.0539138490889	0.20570660541569	no
7766	TCONS_00319277 	823	249	0.6447	-0.165277212952	0.0107677392373	no
7767	TCONS_00319278 	1201	207	0.8454	-0.00321757304757	0.035679861241086	no
7768	TCONS_00319279 	2330	987	0.5879	0.027671861297	0.98859938573799	yes
7769	TCONS_00319280 	2117	306	1.1061	0.105851967414	0.32237795417426	no
7770	TCONS_00319281 	1388	393	0.7106	0.020673216063	0.17321448352432	no
7771	TCONS_00319282 	805	132	1.1307	-0.0802064034506	0.024231193912783	no
7772	TCONS_00317885 	4160	327	0.6472	-0.00544319280636	0.056437439780134	no
7773	TCONS_00312150 	1046	219	0.9777	0.0408108635055	0.079342837157767	no
7774	TCONS_00312151 	814	219	0.9777	0.0408108635055	0.080377952786471	no
7775	TCONS_00319283 	3191	543	0.6774	0.0247158451127	0.4679543520179	yes
7776	TCONS_00319284 	1847	438	0.6688	-0.0859035437449	0.12571821796474	no
7777	TCONS_00319285 	2835	342	0.5104	-0.0350339707576	0.039199863791069	no
7778	TCONS_00319286 	1033	252	1.0236	-0.0612821896191	0.067635992988305	no
7779	TCONS_00319287 	1185	525	0.699	-0.0610478136559	0.33191167024832	no
7780	TCONS_00319288 	607	216	0.695	-0.113140271465	0.012595086256533	no
7781	TCONS_00319289 	618	297	0.7996	-0.0923195005692	0.046504822365454	no
7782	TCONS_00319290 	1570	372	0.472	0.128229677451	0.13697506588596	no
7783	TCONS_00319291 	2163	378	0.4591	-0.0951378736998	0.034653627340208	no
7784	TCONS_00319292 	5471	432	0.8198	-0.0747880036043	0.15756621717825	no
7785	TCONS_00319293 	5166	630	0.7127	-0.00596111994525	0.64581805211109	yes
7786	TCONS_00319294 	4767	384	0.6407	0.0536831951212	0.13387026060941	no
7787	TCONS_00319295 	808	285	0.5978	0.00947371923818	0.042135465773809	no
7788	TCONS_00319296 	456	114	0.7035	0.0150747777619	0.010129147771618	no
7789	TCONS_00319297 	1642	228	0.522	0.0885796885416	0.02912533621069	no
7790	TCONS_00319298 	1670	447	0.7271	-0.132311469319	0.1240594375138	no
7791	TCONS_00319299 	700	321	0.8491	-0.0896761749257	0.069583963224484	no
7792	TCONS_00319300 	1008	402	1.0858	0.0539805986816	0.48903531160442	yes
7793	TCONS_00319301 	1496	492	0.5568	0.0132119968728	0.26275277861046	no
7794	TCONS_00312527 	4093	291	0.7193	-0.00977104146397	0.047257999695177	no
7795	TCONS_00312528 	2424	279	0.7971	-0.116627250608	0.0295065618348	no
7796	TCONS_00319302 	5846	750	0.5393	-0.13241893498	0.61705702393176	yes
7797	TCONS_00319303 	937	351	0.8659	-0.0489438135488	0.12331353475289	no
7798	TCONS_00319304 	667	99	0.9959	0.0378817453059	0.024414617854408	no
7799	TCONS_00319305 	1508	315	0.5664	-0.0779907602113	0.028801430233634	no
7800	TCONS_00319306 	386	57	0.3937	-0.264112183091	0.000331726651606	no
7801	TCONS_00319307 	1701	285	0.6813	0.0562078492904	0.068681238547061	no
7802	TCONS_00319308 	2515	327	0.5581	-0.0138545530136	0.04512554370373	no
7803	TCONS_00319309 	1968	483	0.7113	0.0230034344571	0.35260800800704	no
7804	TCONS_00319310 	466	333	0.8547	0.234370109825	0.42750072559032	yes
7805	TCONS_00319311 	2084	486	0.6841	0.0693565571429	0.41056740173395	yes
7806	TCONS_00319312 	1340	375	0.6998	-0.0486616301141	0.095658419782014	no
7807	TCONS_00319313 	2435	324	0.6943	0.0405682051178	0.091750042920597	no
7808	TCONS_00319314 	720	270	0.7299	0.161601172946	0.13456520963754	no
7809	TCONS_00319315 	1617	570	0.5775	0.00870219779652	0.45996532017446	yes
7810	TCONS_00319316 	1249	279	0.9543	-0.132975981918	0.045831244860648	no
7811	TCONS_00319317 	496	300	0.6373	0.0416306512561	0.068735632725531	no
7812	TCONS_00319318 	1814	726	0.5043	-0.0907146019064	0.65198917320685	yes
7813	TCONS_00319319 	1171	426	0.7189	-0.0308629121557	0.18134826105161	no
7814	TCONS_00319320 	1237	339	0.6391	0.0796069303216	0.12204343495048	no
7815	TCONS_00319321 	2320	312	0.5907	0.0290976336317	0.056441728009148	no
7816	TCONS_00319322 	839	369	0.6617	0.170973877315	0.27879436936981	no
7817	TCONS_00318550 	3827	498	0.602	0.0423184660651	0.31557465804627	no
7818	TCONS_00318551 	6169	486	0.5368	0.0328736093915	0.21192817652506	no
7819	TCONS_00312710 	874	216	0.7365	0.12431738437	0.064176346466602	no
7820	TCONS_00319323 	3658	516	0.5861	0.0474639035416	0.35771466440202	no
7821	TCONS_00319324 	706	72	0.845	0.190909664348	0.030891340209104	no
7822	TCONS_00319325 	1462	267	0.7611	0.060019942087	0.075067901049805	no
7823	TCONS_00319326 	1098	216	0.7535	-0.0218258136217	0.02647086520551	no
7824	TCONS_00319371 	1596	174	0.6155	-0.154920737094	0.004489324779173	no
7825	TCONS_00319372 	2022	423	0.9228	0.0102073441117	0.33636447652435	no
7826	TCONS_00319373 	1498	243	0.7504	-0.260344721372	0.007233275546314	no
7827	TCONS_00319374 	1798	438	0.9562	0.0699478220014	0.498903285659	yes
7828	TCONS_00319375 	1185	417	1.3015	0.622810483332	0.98944924877631	yes
